nome,preco_pix,preco_previsto,faixa_baixo,faixa_alto
Disco Sólido Interno Netac SSD 512GB 3d Nand Sata3 6gbs 560mbs,549.99,2453.467814837389,0.0,14488.610081157993
"SSD Sata 120GB NTC Sata Lll 2.5"", Leitura 500 MB/s, Gravação 400 MB/s",377.82,233.91951056064573,96.5443536836157,371.2946674376758
Cabo Sata - Preto - 50cm,27.0,524.6207752363828,0.0,1415.7946525637874
"SSD Kingston 3.84TB Dc 600me 2.5"" Sata 3 - Sedc600me/3840g",19931.38,1157.2953980915288,377.5702989909687,1937.020497192089
Dissipador De Calor De Alumínio Para SSD M.2 2280 Com Ventoinha,149.9,444.68285494018755,0.0,1074.996876320313
"SSD Sandisk 2TB G26 Plus 2.5"" Sata 3 - Sdssda-2t00-g26",2057.73,2245.9432029978725,1169.6899320198086,3322.1964739759364
"SSD Kingston Grav Kc600 2TB, 2.5"", Sata 3, 550mb/s, Leit, 520mb/s",4285.0,2344.1497824385465,0.0,4850.8095270579015
SSD Wd Black 1TB Sn8100 M.2 Nvme PCie Gen5 Gamer Desempenho,2669.13,1758.4074603102977,241.3461119293454,3275.46880869125
"SSD Lexar Nq100 Sata Iii, 960GB, 2.5 Polegadas - LNQ100X960G-RNNNU",970.64,1182.3526562455302,309.230266136506,2055.4750463545543
SSD Future X Lite 1TB M.2 2280 Leitura 7000mb/s Gravacao 6000mb/s Hs-ssd-futurex-lite-1024g - Hiksemi,1802.8,2054.3474195316444,1254.6302929703384,2854.0645460929504
"SSD WD Green, 1TB, 2.5"", Sata Iii, Leitura 545mb/s, Gravação 430mb/s - WDS100T2G0A",962.1,1230.1032707365764,0.0,2667.829305944208
"SSD Netac N535s 240GB Sata Iii 2,5"" Leitura 540mb/s Gravação 490mb/s - Nt01n535s-240g-s3x",415.0,379.28309811094647,243.4717020301864,515.0944941917065
SSD Gamer OSCOO ON900 512GB M.2 NVMe – Carregamento Instantâneo,629.98,444.68285494018755,0.0,1074.996876320313
"SSD WD Green 240Gb 2,5 7mm Sata 3 - Wds240g3g0a",386.3,431.06961701459505,220.87155864894845,641.2676753802416
Cabo Sata - Vermelho - 50cm,38.69,524.6207752363828,0.0,1415.7946525637874
