data_coleta,categoria_key,id,nome,preco_original,preco_atual,preco_pix,desconto_pct,avaliacao,num_avaliacoes,disponivel,fabricante,categoria,garantia,frete_gratis,url
2026-05-16,placa_mae,650186,Placa Mãe Gigabyte Aorus Pro Ice Wifi7 Am5 Ddr5,0.0,3466.9,3120.21,10,5,1,True,Gigabyte,Hardware/Placas-mãe/Placa-Mãe AMD,Sem Garantia,False,https://www.kabum.com.br/produto/650186/placa-mae-gigabyte-aorus-pro-ice-wifi7-am5-ddr5
2026-05-16,placa_mae,992997,"Placa-Mãe MSI PRO H610M-B, Intel LGA 1700, mATX, DDR4 - PROH610MB",666.66,666.66,599.99,10,0,0,True,MSI,Hardware/Placas-mãe/Placa-Mãe Intel,3 anos de garantia (3 meses de garantia legal + 33 meses de garantia contratual junto ao fabricante),True,https://www.kabum.com.br/produto/992997/placa-mae-msi-pro-h610m-b-intel-lga-1700-matx-ddr4-proh610mb
2026-05-16,placa_mae,723276,"Placa Mãe Gigabyte X870 GAMING WIFI6, AMD AM5, ATX, DDR5, LED RGB, Bluetooth, Wi-Fi 6, Preto - X87GW-00",0.0,2444.43,2199.99,10,0,0,True,Gigabyte,Hardware/Placas-mãe/Placa-Mãe AMD,1 ano de garantia (3 meses de garantia legal + 9 meses de garantia contratual junto ao fabricante),True,https://www.kabum.com.br/produto/723276/placa-mae-gigabyte-x870-gaming-wifi6-amd-am5-atx-ddr5-led-rgb-bluetooth-wi-fi-6-preto-x87gw-00
2026-05-16,placa_mae,871304,"Placa Mãe ASUS TUF B650E-E, AMD AM5 , ATX, DDR5, Wifi 6E, Bluetooth, Preto - 90MB1LT0",0.0,2061.1,1854.99,10,0,0,True,ASUS,Hardware/Placas-mãe/Placa-Mãe AMD,1 ano de garantia (3 meses de garantia legal + 9 meses de garantia contratual junto ao fabricante),True,https://www.kabum.com.br/produto/871304/placa-mae-asus-tuf-b650e-e-amd-am5-atx-ddr5-wifi-6e-bluetooth-preto-90mb1lt0
2026-05-16,placa_mae,630269,"Placa-Mãe Gigabyte Z890 AORUS PRO ICE, Intel, ATX, DDR5, RGB, Wi-Fi 7, Bluetooth, Branco- Z890 AORUS PRO ICE",4757.77,4757.77,4281.99,10,0,0,True,Gigabyte,Hardware/Placas-mãe/Placa-Mãe Intel,3 anos de garantia (3 meses de garantia legal + 33 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/630269/placa-mae-gigabyte-z890-aorus-pro-ice-intel-atx-ddr5-rgb-wi-fi-7-bluetooth-branco-z890-aorus-pro-ice
2026-05-16,placa_mae,914297,"Placa Mãe Gamer Gigabyte B760M GAMING X WIFI6E GEN5, Micro ATX, DDR5, LGA 1700, Wi-Fi 6E, Bluetooth 5.3, HDMI/DP - B760M G X WF6E GEN5",1444.43,1444.43,1299.99,10,0,0,True,Gigabyte,Hardware/Placas-mãe/Placa-Mãe Intel,1 ano de garantia (3 meses de garantia legal + 9 meses de garantia contratual junto ao fabricante),True,https://www.kabum.com.br/produto/914297/placa-mae-gamer-gigabyte-b760m-gaming-x-wifi6e-gen5-micro-atx-ddr5-lga-1700-wi-fi-6e-bluetooth-5-3-hdmi-dp-b760m-g-x-wf6e-gen5
2026-05-16,placa_mae,505738,"Placa Mãe Asus Tuf Gaming A620m-plus WIFI, AMD Am5, Chipset A620, Matx, DDR5 - Tuf Gaming A620m-plus WIFI",0.0,1465.0,1172.0,20,0,0,True,ASUS,Hardware/Placas-mãe/Placa-Mãe AMD,Sem Garantia,True,https://www.kabum.com.br/produto/505738/placa-mae-asus-tuf-gaming-a620m-plus-wifi-amd-am5-chipset-a620-matx-ddr5-tuf-gaming-a620m-plus-wifi
2026-05-16,placa_mae,1015546,"Placa Mãe B850 Aorus Elite Wifi7 Amd Am5, Atx, Ddr5,pcie 5.0",0.0,2239.46,2239.46,0,0,0,True,Gigabyte,Hardware/Placas-mãe/Placa-Mãe AMD,Sem Garantia,False,https://www.kabum.com.br/produto/1015546/placa-mae-b850-aorus-elite-wifi7-amd-am5-atx-ddr5-pcie-5-0
2026-05-16,placa_mae,650167,Placa Mãe Gigabyte X870e Aorus Elite Wifi 7 (am5/4xDDR5),0.0,3050.9,3050.9,0,5,2,True,Gigabyte,Hardware/Placas-mãe/Placa-Mãe AMD,Sem Garantia,False,https://www.kabum.com.br/produto/650167/placa-mae-gigabyte-x870e-aorus-elite-wifi-7-am5-4xddr5-
2026-05-16,placa_mae,687985,Placa Mae 1150p Revenger G-h81 Pro M.2 Lan Giga Vga HDMI Ddr3,0.0,279.0,223.2,20,0,0,True,Outros,Hardware/Placas-mãe/Placa-Mãe Intel,Sem Garantia,False,https://www.kabum.com.br/produto/687985/placa-mae-1150p-revenger-g-h81-pro-m-2-lan-giga-vga-hdmi-ddr3
2026-05-16,placa_mae,149146,"Placa-Mãe Afox, Intel H61 LGA 1155 2ª e 3ª Geração, mATX, DDR3 Até 16GB, VGA e HDMI - IH61-MA5",0.0,309.99,278.99,10,5,2,True,Afox,Hardware/Placas-mãe/Placa-Mãe Intel,3 anos de garantia (3 meses de garantia legal + 33 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/149146/placa-mae-afox-intel-h61-lga-1155-2-e-3-geracao-matx-ddr3-ate-16gb-vga-e-hdmi-ih61-ma5
2026-05-16,placa_mae,468086,Placa Mãe Gigabyte B550m Ds3h Ac Am4 Ddr4 3200mhz Matx Wi-fi HDMI Dvi-d Usb 3.2,0.0,1064.99,1064.99,0,5,3,True,Gigabyte,Hardware/Placas-mãe/Placa-Mãe AMD,Sem Garantia,False,https://www.kabum.com.br/produto/468086/placa-mae-gigabyte-b550m-ds3h-ac-am4-ddr4-3200mhz-matx-wi-fi-hdmi-dvi-d-usb-3-2
2026-05-16,placa_mae,232420,"Placa-Mãe Oxy BR, Intel H110 LGA 1151, DDR4",0.0,1389.9,1389.9,0,5,2,True,Oxy,Hardware/Placas-mãe/Placa-Mãe Intel,Sem Garantia,False,https://www.kabum.com.br/produto/232420/placa-mae-oxy-br-intel-h110-lga-1151-ddr4
2026-05-16,placa_mae,495665,"Placa Mãe Goldentec Gt H61 M2, Intel 2ª/3ª Geração, Lga1155, DDR3",0.0,194.3,194.3,0,0,0,True,Goldentec,Hardware/Placas-mãe/Placa-Mãe Intel,Sem Garantia,False,https://www.kabum.com.br/produto/495665/placa-mae-goldentec-gt-h61-m2-intel-2-3-geracao-lga1155-ddr3
2026-05-16,placa_mae,474976,Placa Mãe Afox A88-ma5 Fm2 Fm2+ Ddr3 HDMI Vga,0.0,238.6,214.74,10,0,0,True,Afox,Hardware/Placas-mãe/Placa-Mãe AMD,Sem Garantia,False,https://www.kabum.com.br/produto/474976/placa-mae-afox-a88-ma5-fm2-fm2-ddr3-hdmi-vga
